participant,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt,resp_ret_confidence.keys,resp_ret_confidence.rt,ep1,ep2,ep3,ep4,ep5,ep6,ep7,ep8,sem1,sem2,sem3,sem4,sem5,sem6,spa1,spa2,spa3,spa4,spa5,spa6,fut1,fut2,fut3,fut4,fut5,fut6,per_1,per_2,per_3,per_4,sun_1,sun_2,sun_3,sun_4,shop_1,shop_2,shop_3,shop_4,scene_1,scene_2,scene_3,scene_4,age
102,18,15,DIY,Chair,Beyonce,Winecellar,14.5647,8,4.273657227,0.896,person,object,place,1,2.5621,2,1,4.1192,3,1,1.6425,4,1,2.4477,2,1,1.2797,1,1,1.6418,1,6,1,1.1906,4.254321289,1.3829,2,1,4,3,4,3,2,3,3,2,3,2,3,4,4,5,3,1,4,5,4,4,3,4,4,3,3,4,3,4,2,4,3,4,4,3,4,4,3,3,3,2,0
102,15,16,Celebration,Football,Meryl,Harbor,12.8949,7,3.586523438,1.7825,object,person,place,1,6.7571,1,1,3.0003,3,1,2.1255,4,1,1.4555,2,1,1.9792,1,1,1.3386,1,3,1,0.674,3.906640625,1.9842,2,1,4,3,4,3,2,3,3,2,3,2,3,4,4,5,3,1,4,5,4,4,3,4,4,3,3,4,3,4,2,4,3,4,4,3,4,4,3,3,3,2,0
102,11,17,Games,Binoculars,Harrison,Lake,9.7167,2,3.693676758,2.3509,object,place,person,1,6.4108,3,1,2.8452,2,1,4.1233,2,1,2.0278,1,1,1.4465,1,0,3.1261,1,14,2,0.4524,4.031738281,2.7356,2,1,4,3,4,3,2,3,3,2,3,2,3,4,4,5,3,1,4,5,4,4,3,4,4,3,3,4,3,4,2,4,3,4,4,3,4,4,3,3,3,2,0
102,1,18,Date,Jug,Helena,Studio,16.383,16,4.453979492,0.8121,person,place,object,0,7.381,4,1,2.3112,3,1,1.347,2,1,1.8901,1,0,4.3035,1,1,1.0757,2,24,1,0.8082,4.323413086,1.6194,2,1,4,3,4,3,2,3,3,2,3,2,3,4,4,5,3,1,4,5,4,4,3,4,4,3,3,4,3,4,2,4,3,4,4,3,4,4,3,3,3,2,0
102,14,19,Relaxing,Stroller,Dolly,Ski,11.9054,12,3.646020508,1.3128,place,person,object,1,4.8025,1,1,4.4553,1,1,1.4457,2,1,1.6254,2,1,1.913,2,1,1.1039,1,16,1,0.7073,3.797753906,1.2633,2,1,4,3,4,3,2,3,3,2,3,2,3,4,4,5,3,1,4,5,4,4,3,4,4,3,3,4,3,4,2,4,3,4,4,3,4,4,3,3,3,2,0
102,4,20,Exercise,Beachball,Will,Casino,12.7476,24,3.93359375,1.3278,object,person,place,1,5.8802,1,1,2.0361,2,1,0.9212,2,0,1.4778,2,1,1.742,2,0,1.3961,2,18,1,0.5365,4.226733398,1.2317,2,1,4,3,4,3,2,3,3,2,3,2,3,4,4,5,3,1,4,5,4,4,3,4,4,3,3,4,3,4,2,4,3,4,4,3,4,4,3,3,3,2,0
102,6,21,Sightseeing,Ladder,Keanu,Beach,10.7248,20,4.102001953,0.4985,object,place,person,1,2.979,2,1,1.7814,1,1,3.0471,3,1,3.2212,2,0,1.2758,1,1,1.6597,2,20,3,1.4905,4.102001953,1.0956,2,1,4,3,4,3,2,3,3,2,3,2,3,4,4,5,3,1,4,5,4,4,3,4,4,3,3,4,3,4,2,4,3,4,4,3,4,4,3,3,3,2,0
102,13,22,Errands,Stopwatch,Tom,Icerink,13.2127,9,3.44440918,1.3132,place,object,person,1,5.2731,3,1,2.1306,4,1,3.5295,1,0,2.2003,2,1,1.11,1,0,1.6578,1,11,2,0.5255,4.082836914,1.5673,2,1,4,3,4,3,2,3,3,2,3,2,3,4,4,5,3,1,4,5,4,4,3,4,4,3,3,4,3,4,2,4,3,4,4,3,4,4,3,3,3,2,0
102,12,23,Studying,Trampoline,Elvis,Classroom,11.393,14,4.483081055,1.348,place,person,object,1,5.3547,4,1,2.661,4,1,1.8126,4,1,2.0099,2,1,1.6753,2,1,1.9149,1,22,1,1.2456,4.029443359,1.6126,2,1,4,3,4,3,2,3,3,2,3,2,3,4,4,5,3,1,4,5,4,4,3,4,4,3,3,4,3,4,2,4,3,4,4,3,4,4,3,3,3,2,0
102,3,24,Music,Bike,Hugh,Lighthouse,9.0009,21,2.261767578,0.9488,person,place,object,0,8.4,3,0,8.0324,2,1,7.9072,1,0,1.16,1,1,2.0399,2,0,1.1732,1,23,2,1.2933,2.374291992,1.9185,2,1,4,3,4,3,2,3,3,2,3,2,3,4,4,5,3,1,4,5,4,4,3,4,4,3,3,4,3,4,2,4,3,4,4,3,4,4,3,3,3,2,0
103,21,1,Home,Gardengloves,Britney,Cabin,11.4092,21,3.606481481,1.0736,place,object,person,0,4.7003,1,1,2.1878,1,1,1.5671,3,1,1.29,1,1,0.9074,2,1,1.0673,2,14,1,0.5916,4.444444444,1.3893,2,2,4,4,4,4,2,4,4,2,3,4,2,4,4,5,2,1,4,2,4,4,3,4,4,2,5,5,4,4,5,5,4,5,4,4,4,4,3,4,4,4,0
103,17,2,Summer,Puppy,Sandra,Circus,7.1149,6,4.12962963,1.1206,object,person,place,1,14.1144,4,1,3.001,4,1,1.7174,1,1,1.7006,2,1,1.2909,1,1,2.2838,2,13,1,0.4354,4.643518519,2.4322,2,2,4,4,4,4,2,4,4,2,3,4,2,4,4,5,2,1,4,2,4,4,3,4,4,2,5,5,4,4,5,5,4,5,4,4,4,4,3,4,4,4,0
103,23,3,Eating,Hammock,Brad,Restaurant,10.8507,2,3.430555556,1.2154,person,object,place,1,21.7901,1,1,3.4916,3,1,1.5506,3,1,2.0672,1,0,1.8916,1,1,3.7408,2,24,1,0.3282,4.652777778,1.6481,2,2,4,4,4,4,2,4,4,2,3,4,2,4,4,5,2,1,4,2,4,4,3,4,4,2,5,5,4,4,5,5,4,5,4,4,4,4,3,4,4,4,0
103,13,4,Errands,Stopwatch,Tom,Icerink,5.4015,20,3.194444444,0.7566,place,object,person,1,5.1589,3,1,2.7416,4,1,0.6531,1,1,1.0899,1,1,1.0916,1,1,1.0675,2,15,1,0.3615,4.583333333,2.8061,2,2,4,4,4,4,2,4,4,2,3,4,2,4,4,5,2,1,4,2,4,4,3,4,4,2,5,5,4,4,5,5,4,5,4,4,4,4,3,4,4,4,0
103,20,5,Friends,Backpack,Daniel,Bridge,7.2019,23,5.115740741,0.8964,object,place,person,1,17.5001,3,0,2.5277,3,1,2.103,2,1,0.9172,2,0,1.3339,2,1,1.6083,1,7,1,0.5182,3.574074074,1.6481,2,2,4,4,4,4,2,4,4,2,3,4,2,4,4,5,2,1,4,2,4,4,3,4,4,2,5,5,4,4,5,5,4,5,4,4,4,4,3,4,4,4,0
103,19,6,Holiday,Wine,Julia,Pool,4.502,8,3.296296296,1.1051,person,object,place,1,13.3797,3,1,2.3032,4,1,1.8008,2,1,1.7912,2,1,1.0763,1,1,4.4225,2,9,1,0.9353,3.925925926,2.0134,2,2,4,4,4,4,2,4,4,2,3,4,2,4,4,5,2,1,4,2,4,4,3,4,4,2,5,5,4,4,5,5,4,5,4,4,4,4,3,4,4,4,0
103,8,7,Competition,Goggles,Princess,Savannah,6.5242,16,4.189814815,0.9886,place,object,person,1,8.141,1,0,2.4185,2,1,1.4887,4,1,0.8831,1,1,1.3184,2,1,1.4202,1,17,1,0.6086,3.555555556,1.54,2,2,4,4,4,4,2,4,4,2,3,4,2,4,4,5,2,1,4,2,4,4,3,4,4,2,5,5,4,4,5,5,4,5,4,4,4,4,3,4,4,4,0
103,9,8,Shopping,Duster,Robin,Kitchen,5.2079,19,2.564814815,0.9553,place,object,person,0,25.2002,3,1,4.3853,2,1,1.687,1,0,3.4511,1,1,0.9676,1,1,1.7509,1,5,1,0.5756,3.740740741,2.2341,2,2,4,4,4,4,2,4,4,2,3,4,2,4,4,5,2,1,4,2,4,4,3,4,4,2,5,5,4,4,5,5,4,5,4,4,4,4,3,4,4,4,0
103,22,9,Travel,Computer,George,Field,,9,3.75462963,1.1948,object,person,place,1,9.6178,4,1,1.9679,1,1,1.1525,1,1,1.6021,1,1,1.0723,2,1,5.2421,2,2,2,2.1576,4.708333333,2.4232,2,2,4,4,4,4,2,4,4,2,3,4,2,4,4,5,2,1,4,2,4,4,3,4,4,2,5,5,4,4,5,5,4,5,4,4,4,4,3,4,4,4,0
103,15,10,Celebration,Football,Meryl,Harbor,,3,5.407407407,2.1309,object,person,place,1,10.9672,1,1,3.4392,3,1,2.6748,4,1,2.0012,2,1,1.3411,1,1,1.524,1,16,2,1.3019,3.652777778,1.8716,2,2,4,4,4,4,2,4,4,2,3,4,2,4,4,5,2,1,4,2,4,4,3,4,4,2,5,5,4,4,5,5,4,5,4,4,4,4,3,4,4,4,0
103,14,11,Relaxing,Stroller,Dolly,Ski,,12,4.425925926,0.93,place,person,object,1,11.9841,1,0,0.7354,2,1,0.7693,2,1,1.8036,2,1,1.7503,2,0,1.0078,2,8,3,1.3892,4.912037037,2.2291,2,2,4,4,4,4,2,4,4,2,3,4,2,4,4,5,2,1,4,2,4,4,3,4,4,2,5,5,4,4,5,5,4,5,4,4,4,4,3,4,4,4,0
103,5,12,Party,Satchel,Judi,Bowling,,17,4.032407407,0.8636,place,person,object,1,11.6939,3,0,2.5748,2,1,1.8163,1,1,2.0888,2,1,1.0008,1,1,0.7747,2,6,2,1.2098,2.643518519,1.6639,2,2,4,4,4,4,2,4,4,2,3,4,2,4,4,5,2,1,4,2,4,4,3,4,4,2,5,5,4,4,5,5,4,5,4,4,4,4,3,4,4,4,0
103,6,13,Sightseeing,Ladder,Keanu,Beach,,15,3.833333333,1.0131,object,place,person,1,9.3061,2,1,1.4854,1,1,1.4673,3,0,1.1009,1,1,1.3905,2,1,1.0188,2,21,1,0.3711,4.643518519,1.5734,2,2,4,4,4,4,2,4,4,2,3,4,2,4,4,5,2,1,4,2,4,4,3,4,4,2,5,5,4,4,5,5,4,5,4,4,4,4,3,4,4,4,0
103,24,14,Family,Extinguisher,Anne,Basketball,,13,4.425925926,0.5102,person,place,object,0,21.3209,3,1,3.8686,2,1,1.4675,3,1,1.3682,1,1,1.8503,1,0,1.5846,1,18,1,0.3863,4.425925926,1.6243,2,2,4,4,4,4,2,4,4,2,3,4,2,4,4,5,2,1,4,2,4,4,3,4,4,2,5,5,4,4,5,5,4,5,4,4,4,4,3,4,4,4,0
103,3,15,Music,Bike,Hugh,Lighthouse,,18,3.453703704,1.3055,person,place,object,1,8.5544,4,1,3.1919,1,1,0.5247,1,1,1.368,2,0,1.3275,1,1,1.27,2,22,1,0.5681,4.023148148,1.527,2,2,4,4,4,4,2,4,4,2,3,4,2,4,4,5,2,1,4,2,4,4,3,4,4,2,5,5,4,4,5,5,4,5,4,4,4,4,3,4,4,4,0
103,12,16,Studying,Trampoline,Elvis,Classroom,,24,2.921296296,0.8723,place,person,object,1,14.4839,4,1,4.2356,4,1,0.7028,4,1,3.0737,2,1,0.9842,2,1,1.6841,1,3,1,0.5939,5.236111111,2.0499,2,2,4,4,4,4,2,4,4,2,3,4,2,4,4,5,2,1,4,2,4,4,3,4,4,2,5,5,4,4,5,5,4,5,4,4,4,4,3,4,4,4,0
103,18,17,DIY,Chair,Beyonce,Winecellar,,11,3.953703704,0.9788,person,object,place,1,10.9582,2,1,2.086,3,1,2.4502,4,1,1.2179,2,1,0.4428,1,1,1.7026,1,12,1,0.4172,5.101851852,2.4411,2,2,4,4,4,4,2,4,4,2,3,4,2,4,4,5,2,1,4,2,4,4,3,4,4,2,5,5,4,4,5,5,4,5,4,4,4,4,3,4,4,4,0
103,4,18,Exercise,Beachball,Will,Casino,,22,3.458333333,1.3438,object,person,place,1,14.8354,1,1,1.2009,2,1,1.5509,2,1,1.0583,1,1,0.8944,2,1,1.039,1,11,1,0.3188,4.398148148,1.3144,2,2,4,4,4,4,2,4,4,2,3,4,2,4,4,5,2,1,4,2,4,4,3,4,4,2,5,5,4,4,5,5,4,5,4,4,4,4,3,4,4,4,0
103,7,19,Art,Headphones,Nicole,Avenue,,4,3.546296296,1.7738,person,object,place,1,12.5917,2,1,1.4783,2,1,2.0552,3,1,1.7005,1,1,1.4871,2,1,2.1339,1,20,2,0.5939,4.967592593,2.0201,2,2,4,4,4,4,2,4,4,2,3,4,2,4,4,5,2,1,4,2,4,4,3,4,4,2,5,5,4,4,5,5,4,5,4,4,4,4,3,4,4,4,0
103,16,20,Winter,Record,David,DiningRoom,,1,4.680555556,3.3348,place,person,object,1,17.5578,2,1,3.9182,2,1,3.0854,3,1,7.3669,1,1,1.8172,1,1,1.5342,1,1,1,4.7894,4.50462963,9.0386,2,2,4,4,4,4,2,4,4,2,3,4,2,4,4,5,2,1,4,2,4,4,3,4,4,2,5,5,4,4,5,5,4,5,4,4,4,4,3,4,4,4,0
103,10,21,Work,Easel,Sean,Aquarium,,10,3.023148148,0.8733,object,place,person,1,12.4514,2,0,3.0012,3,1,1.0021,4,1,0.9674,1,1,1.15,2,1,0.9014,1,4,2,1.7216,4.416666667,1.9272,2,2,4,4,4,4,2,4,4,2,3,4,2,4,4,5,2,1,4,2,4,4,3,4,4,2,5,5,4,4,5,5,4,5,4,4,4,4,3,4,4,4,0
103,11,22,Games,Binoculars,Harrison,Lake,,7,3.472222222,0.638,object,place,person,1,15.3228,3,1,1.9546,2,1,1.9341,2,1,0.92,1,0,2.0148,2,1,1.134,2,19,1,0.4356,4.203703704,2.0435,2,2,4,4,4,4,2,4,4,2,3,4,2,4,4,5,2,1,4,2,4,4,3,4,4,2,5,5,4,4,5,5,4,5,4,4,4,4,3,4,4,4,0
103,1,23,Date,Jug,Helena,Studio,,5,2.75462963,1.5408,person,place,object,1,5.492,3,1,5.1344,3,1,0.6984,2,1,1.5506,1,1,1.4387,2,1,1.522,2,23,1,1.0014,4.175925926,2.0216,2,2,4,4,4,4,2,4,4,2,3,4,2,4,4,5,2,1,4,2,4,4,3,4,4,2,5,5,4,4,5,5,4,5,4,4,4,4,3,4,4,4,0
103,2,24,Volunteer,Flowers,Jennifer,Waterfall,,14,3.064814815,1.3385,person,place,object,1,8.8511,1,0,2.7213,1,1,2.3933,4,1,1.5371,2,0,2.1522,2,1,1.4863,1,10,1,0.4041,2.425925926,2.0098,2,2,4,4,4,4,2,4,4,2,3,4,2,4,4,5,2,1,4,2,4,4,3,4,4,2,5,5,4,4,5,5,4,5,4,4,4,4,3,4,4,4,0
104,5,1,Party,Satchel,Judi,Bowling,6.8506,1,4.248697917,6.1286,place,person,object,1,6.0914,3,0,5.5075,1,1,2.8204,1,0,3.3672,1,1,4.9824,1,1,2.2574,2,4,1,2.6178,5.86328125,5.915,1,2,4,4,4,5,2,4,4,4,4,4,3,2,2,4,5,1,4,5,5,4,4,3,4,3,3,4,3,5,2,4,2,3,3,2,4,5,1,1,2,2,0
104,1,2,Date,Jug,Helena,Studio,13.0802,9,4.203125,6.24,person,place,object,1,7.0521,3,1,1.037,3,1,1.4217,2,1,2.5168,1,1,1.4851,2,1,2.7216,2,23,2,1.1045,4.938802083,5.7958,1,2,4,4,4,5,2,4,4,4,4,4,3,2,2,4,5,1,4,5,5,4,4,3,4,3,3,4,3,5,2,4,2,3,3,2,4,5,1,1,2,2,0
104,6,3,Sightseeing,Ladder,Keanu,Beach,6.1494,21,2.790364583,1.362,object,place,person,1,8.7802,2,0,9.6808,2,0,1.2522,2,0,5.3327,1,1,2.5243,2,0,1.5185,1,9,1,0.7082,3.434895833,1.7047,1,2,4,4,4,5,2,4,4,4,4,4,3,2,2,4,5,1,4,5,5,4,4,3,4,3,3,4,3,5,2,4,2,3,3,2,4,5,1,1,2,2,0
104,10,4,Work,Easel,Sean,Aquarium,11.4756,17,2.30859375,1.2721,object,place,person,1,7.7146,2,1,5.4706,4,1,2.831,4,1,3.288,1,1,0.9442,2,1,1.2453,1,11,2,2.7577,2.653645833,1.8323,1,2,4,4,4,5,2,4,4,4,4,4,3,2,2,4,5,1,4,5,5,4,4,3,4,3,3,4,3,5,2,4,2,3,3,2,4,5,1,1,2,2,0
104,21,5,Home,Gardengloves,Britney,Cabin,11.3099,3,1.462239583,2.5769,place,object,person,1,11.3159,2,1,10.9657,1,1,6.5154,3,1,4.5021,1,0,2.0169,1,1,2.6758,2,7,1,1.0249,1.41015625,2.2999,1,2,4,4,4,5,2,4,4,4,4,4,3,2,2,4,5,1,4,5,5,4,4,3,4,3,3,4,3,5,2,4,2,3,3,2,4,5,1,1,2,2,0
104,12,6,Studying,Trampoline,Elvis,Classroom,13.6127,8,5.544270833,1.6387,place,person,object,1,4.6376,4,1,4.3667,4,1,2.1966,4,1,3.0342,2,1,1.2419,2,1,1.2696,1,19,1,0.4968,5.231770833,1.4719,1,2,4,4,4,5,2,4,4,4,4,4,3,2,2,4,5,1,4,5,5,4,4,3,4,3,3,4,3,5,2,4,2,3,3,2,4,5,1,1,2,2,0
104,7,7,Art,Headphones,Nicole,Avenue,6.9649,10,2.85546875,1.9711,person,object,place,0,6.4413,1,0,8.8156,4,1,5.6448,3,1,2.7082,1,0,1.9346,1,1,1.8515,1,2,2,3.1697,3.32421875,2.8044,1,2,4,4,4,5,2,4,4,4,4,4,3,2,2,4,5,1,4,5,5,4,4,3,4,3,3,4,3,5,2,4,2,3,3,2,4,5,1,1,2,2,0
104,8,8,Competition,Goggles,Princess,Savannah,9.4661,11,4.665364583,1.2712,place,object,person,1,7.6504,1,1,2.8802,1,1,1.6018,4,1,1.0024,1,1,1.1483,2,1,2.1577,1,18,1,0.5369,4.326822917,2.2587,1,2,4,4,4,5,2,4,4,4,4,4,3,2,2,4,5,1,4,5,5,4,4,3,4,3,3,4,3,5,2,4,2,3,3,2,4,5,1,1,2,2,0
104,4,9,Exercise,Beachball,Will,Casino,5.6199,7,4.079427083,1.1004,object,person,place,1,6.4492,1,1,1.0854,2,1,0.8188,2,1,2.4138,1,0,1.5188,1,1,1.0369,1,1,1,2.6186,4.73046875,1.3545,1,2,4,4,4,5,2,4,4,4,4,4,3,2,2,4,5,1,4,5,5,4,4,3,4,3,3,4,3,5,2,4,2,3,3,2,4,5,1,1,2,2,0
104,24,10,Family,Extinguisher,Anne,Basketball,6.4964,5,4.7109375,1.6512,person,place,object,1,6.6992,4,1,4.4856,2,1,1.9877,3,1,1.4028,1,1,0.912,1,1,1.6845,2,24,2,2.9849,5.147135417,1.5556,1,2,4,4,4,5,2,4,4,4,4,4,3,2,2,4,5,1,4,5,5,4,4,3,4,3,3,4,3,5,2,4,2,3,3,2,4,5,1,1,2,2,0
104,14,11,Relaxing,Stroller,Dolly,Ski,8.7698,4,3.649739583,2.4204,place,person,object,1,3.136,1,1,1.771,1,1,0.9871,2,1,2.1671,2,0,1.0865,1,1,1.1182,1,21,1,0.7188,5.029947917,2.9709,1,2,4,4,4,5,2,4,4,4,4,4,3,2,2,4,5,1,4,5,5,4,4,3,4,3,3,4,3,5,2,4,2,3,3,2,4,5,1,1,2,2,0
104,19,12,Holiday,Wine,Julia,Pool,8.6779,16,1.99609375,1.8873,person,object,place,1,5.3837,3,1,5.6608,4,1,8.2717,2,1,2.5823,2,1,1.0093,1,1,2.58,2,13,2,1.4395,2.42578125,1.8226,1,2,4,4,4,5,2,4,4,4,4,4,3,2,2,4,5,1,4,5,5,4,4,3,4,3,3,4,3,5,2,4,2,3,3,2,4,5,1,1,2,2,0
104,22,13,Travel,Computer,George,Field,7.3974,14,3.102864583,0.9546,object,person,place,1,6.6678,4,0,7.6188,3,1,1.0209,1,1,1.3019,1,0,3.7041,1,1,3.1403,2,6,1,4.0349,3.395833333,2.2124,1,2,4,4,4,5,2,4,4,4,4,4,3,2,2,4,5,1,4,5,5,4,4,3,4,3,3,4,3,5,2,4,2,3,3,2,4,5,1,1,2,2,0
104,23,14,Eating,Hammock,Brad,Restaurant,5.6509,19,3.994791667,1.1205,person,object,place,1,5.1831,1,1,6.4651,3,1,0.592,3,0,3.1892,2,1,0.9047,2,1,1.3526,2,5,1,0.9575,3.486979167,1.8074,1,2,4,4,4,5,2,4,4,4,4,4,3,2,2,4,5,1,4,5,5,4,4,3,4,3,3,4,3,5,2,4,2,3,3,2,4,5,1,1,2,2,0
104,20,15,Friends,Backpack,Daniel,Bridge,6.1034,23,4.645833333,2.4985,object,place,person,1,4.2971,3,1,1.6863,4,1,1.0019,2,1,1.3686,2,1,0.8843,1,1,0.9401,1,8,1,1.7203,3.786458333,1.9689,1,2,4,4,4,5,2,4,4,4,4,4,3,2,2,4,5,1,4,5,5,4,4,3,4,3,3,4,3,5,2,4,2,3,3,2,4,5,1,1,2,2,0
104,18,16,DIY,Chair,Beyonce,Winecellar,8.2169,20,4.22265625,0.9867,person,object,place,1,1.7201,2,1,1.3267,3,1,1.5585,4,1,1.4883,2,1,0.7423,1,1,0.8684,1,16,1,0.4045,4.430989583,1.5552,1,2,4,4,4,5,2,4,4,4,4,4,3,2,2,4,5,1,4,5,5,4,4,3,4,3,3,4,3,5,2,4,2,3,3,2,4,5,1,1,2,2,0
104,17,17,Summer,Puppy,Sandra,Circus,7.7697,22,4.580729167,1.0718,object,person,place,1,6.285,4,1,1.6202,4,1,1.7241,1,0,1.6345,1,1,1.7845,1,1,1.3368,2,22,2,2.8343,4.307291667,1.9728,1,2,4,4,4,5,2,4,4,4,4,4,3,2,2,4,5,1,4,5,5,4,4,3,4,3,3,4,3,5,2,4,2,3,3,2,4,5,1,1,2,2,0
104,11,18,Games,Binoculars,Harrison,Lake,7.8814,6,5.0234375,1.2645,object,place,person,1,4.5558,3,1,0.922,2,1,3.2459,2,1,1.3632,1,1,1.1348,1,1,1.4841,2,3,3,2.4399,5.186197917,1.7405,1,2,4,4,4,5,2,4,4,4,4,4,3,2,2,4,5,1,4,5,5,4,4,3,4,3,3,4,3,5,2,4,2,3,3,2,4,5,1,1,2,2,0
104,2,19,Volunteer,Flowers,Jennifer,Waterfall,7.5165,12,3.936197917,1.0432,person,place,object,1,3.6359,1,1,1.1024,3,1,2.1635,4,1,3.1015,2,1,0.8879,1,1,1.0216,1,20,1,0.747,3.936197917,2.5875,1,2,4,4,4,5,2,4,4,4,4,4,3,2,2,4,5,1,4,5,5,4,4,3,4,3,3,4,3,5,2,4,2,3,3,2,4,5,1,1,2,2,0
104,3,20,Music,Bike,Hugh,Lighthouse,5.7631,15,3.903645833,0.9257,person,place,object,1,4.7623,4,1,1.0694,1,1,1.7056,1,1,2.5852,2,1,1.1472,2,1,1.7209,2,10,2,2.8019,4.177083333,1.3222,1,2,4,4,4,5,2,4,4,4,4,4,3,2,2,4,5,1,4,5,5,4,4,3,4,3,3,4,3,5,2,4,2,3,3,2,4,5,1,1,2,2,0
104,15,21,Celebration,Football,Meryl,Harbor,9.9161,24,2.85546875,1.5948,object,person,place,1,13.3783,1,1,2.4179,3,1,1.4371,4,0,1.5272,1,1,0.8524,1,1,1.695,1,12,2,3.7838,3.565104167,1.6916,1,2,4,4,4,5,2,4,4,4,4,4,3,2,2,4,5,1,4,5,5,4,4,3,4,3,3,4,3,5,2,4,2,3,3,2,4,5,1,1,2,2,0
104,9,22,Shopping,Duster,Robin,Kitchen,8.8846,13,4.001302083,1.2431,place,object,person,1,9.1391,4,1,1.6866,2,1,1.1668,1,1,1.9845,2,1,1.1089,1,1,0.965,1,17,1,0.9019,4.411458333,1.4837,1,2,4,4,4,5,2,4,4,4,4,4,3,2,2,4,5,1,4,5,5,4,4,3,4,3,3,4,3,5,2,4,2,3,3,2,4,5,1,1,2,2,0
104,16,23,Winter,Record,David,DiningRoom,9.9504,2,4.802083333,1.1726,place,person,object,1,7.9482,2,1,3.2431,2,1,2.822,3,0,4.1394,2,1,1.4343,1,1,2.0025,1,14,1,0.7888,4.854166667,5.9154,1,2,4,4,4,5,2,4,4,4,4,4,3,2,2,4,5,1,4,5,5,4,4,3,4,3,3,4,3,5,2,4,2,3,3,2,4,5,1,1,2,2,0
104,13,24,Errands,Stopwatch,Tom,Icerink,8.7355,18,2.608072917,1.6931,place,object,person,1,4.3772,3,1,3.0197,4,1,4.3298,1,1,1.619,1,1,1.1358,1,0,2.9362,1,15,1,1.3916,2.81640625,2.2734,1,2,4,4,4,5,2,4,4,4,4,4,3,2,2,4,5,1,4,5,5,4,4,3,4,3,3,4,3,5,2,4,2,3,3,2,4,5,1,1,2,2,0
105,22,1,Travel,Computer,George,Field,18.251,7,2.763674614,2.945,object,person,place,0,68.713,3,0,0.202,3,0,0.069,3,1,4.301,1,0,2.818,1,1,3.201,2,2,2,1.334,2.763674614,3.26,3,3,4,3,3,3,3,3,2,2,1,3,3,4,4,3,2,1,5,4,5,2,2,3,3,3,3,3,3,3,4,4,3,4,3,3,2,2,4,2,3,2,0
105,4,2,Exercise,Beachball,Will,Casino,,17,4.481767181,2.06,object,person,place,1,0.535,1,1,0.402,2,1,0.451,2,1,1.101,1,0,0.953,1,1,1.101,1,10,3,0.268,3.310659187,1.894,3,3,4,3,3,3,3,3,2,2,1,3,3,4,4,3,2,1,5,4,5,2,2,3,3,3,3,3,3,3,4,4,3,4,3,3,2,2,4,2,3,2,0
105,7,3,Art,Headphones,Nicole,Avenue,18.666,24,3.142356241,1.545,person,object,place,1,2.369,2,0,0.369,1,0,0.202,2,1,0.685,1,0,0.702,1,1,0.353,1,13,3,0.302,3.135343619,1.866,3,3,4,3,3,3,3,3,2,2,1,3,3,4,4,3,2,1,5,4,5,2,2,3,3,3,3,3,3,3,4,4,3,4,3,3,2,2,4,2,3,2,0
105,15,4,Celebration,Football,Meryl,Harbor,18.951,19,3.836605891,2.01,object,person,place,0,5.901,2,0,0.752,2,0,0.501,1,0,0.802,1,1,0.551,1,1,0.635,1,12,3,0.302,4.011921459,1.228,3,3,4,3,3,3,3,3,2,2,1,3,3,4,4,3,2,1,5,4,5,2,2,3,3,3,3,3,3,3,4,4,3,4,3,3,2,2,4,2,3,2,0
105,9,5,Shopping,Duster,Robin,Kitchen,17.401,21,1.298036466,0.843,place,object,person,0,1.836,1,0,0.518,1,1,0.184,1,1,2.118,2,1,0.851,1,1,0.6,1,4,3,0.968,1.298036466,3.66,3,3,4,3,3,3,3,3,2,2,1,3,3,4,4,3,2,1,5,4,5,2,2,3,3,3,3,3,3,3,4,4,3,4,3,3,2,2,4,2,3,2,0
105,10,6,Work,Easel,Sean,Aquarium,8.234,18,3.941795231,2.011,object,place,person,1,1.451,2,0,0.251,2,0,0.253,3,1,1.036,1,0,1.435,1,1,1.451,1,23,2,0.52,4.03997195,1.326,3,3,4,3,3,3,3,3,2,2,1,3,3,4,4,3,2,1,5,4,5,2,2,3,3,3,3,3,3,3,4,4,3,4,3,3,2,2,4,2,3,2,0
105,19,7,Holiday,Wine,Julia,Pool,,11,3.584151473,0.978,person,object,place,0,2.45,2,0,1.818,1,0,6.052,3,0,1.068,1,1,1.068,1,0,1.152,1,17,3,0.668,3.584151473,3.41,3,3,4,3,3,3,3,3,2,2,1,3,3,4,4,3,2,1,5,4,5,2,2,3,3,3,3,3,3,3,4,4,3,4,3,3,2,2,4,2,3,2,0
